350	 0.340949903660947
351	 0.342009225551215 
352	 0.341524561446128 
353	 0.340675953956811 
354	 0.347561389086229 
355	 0.363322476292721 
356	 0.37261813782092 
357	 0.377912763338372 
358	 0.382833897016984 
359	 0.391332308189734 
360	 0.407759378016149 
361	 0.416711832728642 
362	 0.421980138127907 
363	 0.438614742361907 
364	 0.454591690453718 
365	 0.463539457157669 
366	 0.46620570642569 
367	 0.471149187950146 
368	 0.477683261029652 
369	 0.487679914919124 
370	 0.499340800027301 
371	 0.498450578958355 
372	 0.500994978835617 
373	 0.507002179197452 
374	 0.510093998245158 
375	 0.51105902350737 
376	 0.510413338965033 
377	 0.508087681755593 
378	 0.503830110370907 
379	 0.503126716036033 
380	 0.502770863557581 
381	 0.500828663440436 
382	 0.500198094838663 
383	 0.500984659306322 
384	 0.504656408397266 
385	 0.511223849833008 
386	 0.51405450768669 
387	 0.516606173426526 
388	 0.521158560624054 
389	 0.52831828084064 
390	 0.533339101163884 
391	 0.537705874376445 
392	 0.544799380347223 
393	 0.559033589552538 
394	 0.578851511541135 
395	 0.604506774303448 
396	 0.635163766189009 
397	 0.665304116445313 
398	 0.698568214595288 
399	 0.733961363663814 
400	 0.767932476395421 
401	 0.801025975307673 
402	 0.829118810187862 
403	 0.850943700918228 
404	 0.868870578331928 
405	 0.881104080574282 
406	 0.891394748907092 
407	 0.902340037451432 
408	 0.911156705601403 
409	 0.919613113413314 
410	 0.928073988420795 
411	 0.936297878022579 
412	 0.943970370357793 
413	 0.952792813367056 
414	 0.961314947231869 
415	 0.965387961388274 
416	 0.968032051156225 
417	 0.970101954169868 
418	 0.971812904114946 
419	 0.972952026869772 
420	 0.972506641962521 
421	 0.971504300210689 
422	 0.970785303218334 
423	 0.967046751037774 
424	 0.959845862755357 
425	 0.949472578880074 
426	 0.93692579951762 
427	 0.926094079219028 
428	 0.917973041859402 
429	 0.914241914239145 
430	 0.919347572844723 
431	 0.929315916287903 
432	 0.943388471457419 
433	 0.961354519844625 
434	 0.981007177946333 
435	 0.998324444758447 
436	 1.01391203319468 
437	 1.03235945247186 
438	 1.04957797137093 
439	 1.06569929873553 
440	 1.08141805746635 
441	 1.09696050931707 
442	 1.11223046606794 
443	 1.12678674560234 
444	 1.14062730908993 
445	 1.15659112036211 
446	 1.17375423778866 
447	 1.19079287566938 
448	 1.2061925732747 
449	 1.2178230873632 
450	 1.22643750658465 
451	 1.23316136214066 
452	 1.23783923696678 
453	 1.24100209749823 
454	 1.24335235249336 
455	 1.24566645913908 
456	 1.24856279369224 
457	 1.25247578804559 
458	 1.25763617828518 
459	 1.26397197761866 
460	 1.2694806784839 
461	 1.27274764814345 
462	 1.27324234862714 
463	 1.27203528557972 
464	 1.26928354138668 
465	 1.26511386674298 
466	 1.25993089081658 
467	 1.25546933064468 
468	 1.25350303426244 
469	 1.25403299853421 
470	 1.25508567817953 
471	 1.25983080239484 
472	 1.26602408153315 
473	 1.27122173698587 
474	 1.27620010773768 
475	 1.28112966901184 
476	 1.28627274506773 
477	 1.29183253401682 
478	 1.29743123173285 
479	 1.30237652154376 
480	 1.30556631376329 
481	 1.3054982751636 
482	 1.29649006277236 
483	 1.27765022910336 
484	 1.25187507561397 
485	 1.22745033118601 
486	 1.21231159074082 
487	 1.20950258311175 
488	 1.21750321717514 
489	 1.22873806368544 
490	 1.23965311547788 
491	 1.24883316237731 
492	 1.25711985719657 
493	 1.26483632354022 
494	 1.27100259309571 
495	 1.27442343311996 
496	 1.27544829805436 
497	 1.27149756588752 
498	 1.26251461324278 
499	 1.25083541865409 
500	 1.23950102925368 
501	 1.23051442019544 
502	 1.225899949306 
503	 1.22877471812677 
504	 1.23599268679325 
505	 1.24367963017424 
506	 1.24836767043852 
507	 1.25120982950922 
508	 1.253151176256 
509	 1.25460555011522 
510	 1.25532415176213 
511	 1.25256147337722 
512	 1.24630717473836 
513	 1.23626318602148 
514	 1.21949452650574 
515	 1.19493755011551 
516	 1.16959238387906 
517	 1.15456109426718 
518	 1.15540129876968 
519	 1.16923384758109 
520	 1.18984610400667 
521	 1.20841035928516 
522	 1.2239112782728 
523	 1.23395238296005 
524	 1.23614970594763 
525	 1.22651155074535 
526	 1.21714346961403 
527	 1.2170070268298 
528	 1.23069159159445 
529	 1.24780753317423 
530	 1.25920086243069 
531	 1.2604373808557 
532	 1.25387723492293 
533	 1.250903113994 
534	 1.25333102062853 
535	 1.25797191174802 
536	 1.25907910127596 
537	 1.25547698534316 
538	 1.24687303086667 
539	 1.23377908747153 
540	 1.22368072428784 
541	 1.22025079435417 
542	 1.22409806833997 
543	 1.23175293442952 
544	 1.239032787438 
545	 1.24269445510265 
546	 1.24120386148796 
547	 1.2392502788923 
548	 1.23883108805519 
549	 1.2401789206075 
550	 1.24155867220404 
551	 1.24196053537012 
552	 1.24221685175614 
553	 1.24332448337476 
554	 1.24529827484576 
555	 1.24232146895845 
556	 1.23255503372938 
557	 1.21815583178125 
558	 1.20474872112181 
559	 1.1979677848766 
560	 1.19968475103151 
561	 1.20529684393278 
562	 1.21019662584026 
563	 1.21192318045659 
564	 1.20962544288069 
565	 1.20357038238509 
566	 1.19918380215056 
567	 1.19703846111345 
568	 1.19228871042669 
569	 1.18341956476909 
570	 1.17520598119544 
571	 1.1733722699737 
572	 1.18334422794364 
573	 1.19217724431954 
574	 1.19366881053382 
575	 1.18714028801265 
576	 1.18192868484412 
577	 1.17782365285502 
578	 1.17545662751099 
579	 1.17834900526433 
580	 1.18591902298651 
581	 1.19617637602548 
582	 1.20595949567302 
583	 1.21097687215645 
584	 1.20751432811382 
585	 1.19812642311131 
586	 1.18906918044734 
587	 1.16803785215569 
588	 1.13082289849051 
589	 1.08968790692218 
590	 1.08911043476099 
591	 1.10601465466431 
592	 1.12384280295671 
593	 1.13009720886939 
594	 1.12820259480145 
595	 1.12987730421206 
596	 1.1372791015274 
597	 1.14150372461419 
598	 1.14308101682904 
599	 1.14340148094739 
600	 1.14338342074558 
601	 1.14038300815073 
602	 1.1438102573202 
603	 1.15350156150099 
604	 1.16300553410579 
605	 1.16470460580211 
606	 1.16227352652397 
607	 1.15839845150255 
608	 1.152080698925 
609	 1.1455267837233 
610	 1.14106587619777 
611	 1.13929321384698 
612	 1.13479456241029 
613	 1.12919003393231 
614	 1.12317107742045 
615	 1.11671085915695 
616	 1.10934215096141 
617	 1.11071801333277 
618	 1.1231929679922 
619	 1.13261323676696 
620	 1.13710111074176 
621	 1.13468691624757 
622	 1.12551591073278 
623	 1.11574677428289 
624	 1.10624703971333 
625	 1.09913390248535 
626	 1.09753836412835 
627	 1.09110220200347 
628	 1.08350169348705 
629	 1.07966263398822 
630	 1.07980847777079 
631	 1.08192789152486 
632	 1.08588570375968 
633	 1.09193308166985 
634	 1.09654668617279 
635	 1.09961598814754 
636	 1.10287283049484 
637	 1.10989773043518 
638	 1.11358147004751 
639	 1.10999445762064 
640	 1.1001151288173 
641	 1.09653543120484 
642	 1.09823787641076 
643	 1.10116987458904 
644	 1.09924964285788 
645	 1.08952824978292 
646	 1.07464418654797 
647	 1.05898232407551 
648	 1.04789113648064 
649	 1.04602750159919 
650	 1.05209328582736 
651	 1.06138047540071 
652	 1.0668913644673 
653	 1.06949916042717 
654	 1.05595380181096 
655	 1.00714180264914 
656	 0.969403427922348 
657	 0.978550473736889 
658	 1.03248423735441 
659	 1.06189433742661 
660	 1.0783734574696 
661	 1.08668289073203 
662	 1.09074908104273 
663	 1.08804422188439 
664	 1.08654128150085 
665	 1.08785619263738 
666	 1.08726597475756 
667	 1.08624637471173 
668	 1.08640520704618 
